index,age,month,duration,campaign,y,job_management,job_self-employed,job_services,job_technician,job_unknown,marital_married,marital_unknown,education_basic.6y,education_professional.course,education_university.degree,education_unknown,loan_yes,contact_telephone,poutcome_nonexistent
3513,27,5,356,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3514,43,6,129,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3515,42,5,231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3516,38,7,208,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3517,51,4,526,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
3518,47,6,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3519,39,7,210,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3520,41,8,218,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3522,52,7,275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3523,86,6,955,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3524,49,5,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3525,27,7,494,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3526,41,5,314,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3527,39,6,71,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3528,31,8,138,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3529,48,5,788,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
3530,48,6,113,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3531,47,5,178,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
3532,40,4,72,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3533,54,6,76,4,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1
3535,35,5,32,2,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1
3536,28,7,330,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
3537,30,8,146,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3538,29,11,155,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3539,47,5,191,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
3540,35,5,60,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
3541,27,5,81,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3542,48,5,248,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
3543,28,5,352,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
3544,56,6,573,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3545,36,5,233,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3546,39,5,83,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3547,57,7,92,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
3548,38,7,403,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
3550,31,5,225,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
3551,48,11,96,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3552,44,6,160,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
3553,35,5,21,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3554,25,7,170,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3555,58,7,283,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3556,37,5,170,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3557,53,7,273,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
3558,30,6,400,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
3559,34,5,172,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3560,25,7,280,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3561,49,4,660,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3562,32,7,543,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3563,49,7,336,4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
3564,46,8,166,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
3566,41,4,247,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3567,29,8,80,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3568,26,5,113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3569,36,5,98,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3570,32,5,153,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3571,34,8,64,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
3572,39,4,173,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3573,47,7,149,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3574,28,5,169,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3575,52,7,445,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3576,48,7,118,7,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3577,31,11,68,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3578,42,11,212,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3579,34,7,172,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3580,47,7,149,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3581,44,11,231,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3582,29,7,286,3,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
3583,30,11,34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3584,42,6,108,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
3585,40,4,266,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3586,36,5,36,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
3587,45,6,126,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3588,45,5,185,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3589,50,4,429,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3590,58,6,301,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
3591,39,5,189,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3594,58,8,244,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3595,24,5,70,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
3596,44,5,175,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3597,63,3,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3598,59,7,413,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3599,48,6,425,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
3600,29,6,190,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
3601,31,5,290,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3602,27,5,445,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3603,32,3,136,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3604,32,8,159,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3605,55,5,165,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
3606,30,9,475,5,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
3607,55,4,98,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3608,52,6,149,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
3609,49,11,273,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3610,36,5,238,3,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
3611,32,4,151,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,29,6,161,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
3613,29,6,72,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3614,35,5,304,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3615,55,7,58,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3616,27,5,187,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
3617,54,6,157,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3619,59,10,383,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3620,34,6,452,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3621,47,5,221,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3622,32,5,178,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3624,31,5,204,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3625,48,5,224,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3626,31,8,880,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3627,44,7,188,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
3628,57,11,126,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3629,55,11,286,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3630,28,7,251,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3631,38,5,373,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3632,56,5,95,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
3633,26,5,314,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3634,31,5,398,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3635,34,11,312,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3636,43,8,268,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3637,38,8,102,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3638,48,8,246,7,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
3639,42,7,130,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3640,41,7,460,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
3641,31,5,7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
3642,27,7,80,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3643,47,8,526,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3644,45,7,21,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3645,59,6,361,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3646,27,5,185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3647,38,7,124,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3648,46,5,123,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3649,36,7,1165,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3650,25,7,218,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3651,36,5,414,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3652,50,5,12,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3653,35,5,159,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
3654,39,5,221,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1
3655,31,11,205,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3656,55,8,700,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3657,35,11,79,4,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
3658,34,5,310,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3659,32,8,313,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3660,53,4,158,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3661,24,6,298,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
3662,48,5,553,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3663,39,11,435,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3664,30,7,421,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3665,40,7,305,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3666,50,7,175,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3667,38,10,108,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3668,40,5,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
3669,29,7,407,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3670,49,7,183,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3671,42,5,617,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3672,51,6,124,3,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1
3673,42,5,503,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
3674,42,6,116,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
3675,33,5,174,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
3676,31,8,126,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3677,46,5,183,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
3678,33,8,257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3679,27,7,193,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3680,36,6,172,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
3681,35,6,134,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
3683,43,6,193,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3684,50,11,117,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3685,23,5,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3686,20,5,238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3687,30,7,156,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3688,30,5,700,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3689,26,6,184,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3690,47,8,74,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3691,48,4,141,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3692,54,8,297,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3693,28,5,175,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3694,39,5,258,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3695,62,8,154,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3696,33,8,157,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3697,29,7,67,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3698,55,3,217,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
3699,37,8,341,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3700,25,5,80,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3701,28,6,191,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
3702,38,6,41,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3703,32,5,70,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3704,36,11,800,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
3705,50,11,79,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3706,43,5,57,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
3707,38,4,108,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3708,38,5,65,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
3709,34,5,59,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3710,24,8,147,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3711,51,5,269,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
3712,43,5,133,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3713,54,11,296,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3714,33,4,483,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3715,43,5,504,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3716,35,7,164,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3717,30,5,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3718,32,11,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3719,58,8,59,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3720,57,4,469,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3721,51,5,31,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3722,55,5,692,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
3723,33,11,69,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3725,41,11,88,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3726,30,6,194,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3727,36,4,163,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
3728,59,3,284,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3729,42,6,220,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3730,63,5,444,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3731,37,7,277,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3732,35,8,209,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
3733,40,6,63,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
3734,30,4,184,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3735,58,5,131,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
3736,52,5,930,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3737,41,5,70,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3738,28,5,79,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
3739,41,5,163,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
3740,78,11,182,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3741,41,4,191,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3742,46,11,210,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3743,36,7,249,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3744,51,12,267,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1
3745,51,5,39,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
3746,30,8,133,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3747,44,7,71,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3748,38,7,131,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3749,58,8,327,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3750,48,7,54,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3751,42,6,87,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
3752,25,5,741,6,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
3753,56,5,260,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3754,21,4,97,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3755,45,4,173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3756,57,8,102,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3757,31,11,115,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3758,38,5,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3759,28,7,83,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3761,34,11,98,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3762,46,6,216,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3763,35,4,109,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3764,43,7,377,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3765,43,8,111,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3766,27,4,401,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3767,36,5,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3768,23,7,119,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3769,29,5,141,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3770,28,7,81,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3772,32,11,138,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3773,26,5,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3774,34,11,126,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3775,32,11,111,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3776,49,5,67,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3777,30,11,84,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3778,57,11,39,10,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3779,35,5,618,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3780,32,5,162,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3781,74,3,607,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1
3782,31,9,123,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3783,58,6,179,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3784,48,6,467,3,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
3785,46,5,16,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
3786,43,5,93,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3787,46,6,119,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3789,59,5,92,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
3790,42,8,71,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3791,43,5,58,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
3792,33,7,155,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3793,37,4,270,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3794,43,5,69,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3795,32,8,88,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3796,41,6,201,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3797,37,5,200,3,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
3798,50,8,93,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3799,33,5,139,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
3800,29,8,521,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3801,50,8,20,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3802,31,8,1032,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3803,57,6,74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3804,31,8,649,2,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1
3805,29,8,368,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3806,36,6,825,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
3807,46,5,293,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3808,65,10,176,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3809,55,7,213,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3810,43,8,1363,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3811,36,8,258,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3812,30,8,235,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3813,37,8,104,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3814,41,4,134,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3815,32,11,66,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
3816,50,5,134,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
3817,37,5,374,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
3818,36,7,76,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3819,33,6,966,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3820,33,5,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3821,55,7,129,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3822,42,5,226,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
3823,35,5,1243,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3824,42,7,217,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3825,41,7,60,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3826,50,8,113,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3827,31,5,850,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3828,43,7,124,8,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
3829,30,8,514,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3830,36,5,865,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3831,32,4,47,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3832,30,7,295,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3833,84,7,666,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3834,29,7,22,8,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
3835,33,4,446,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3836,27,4,279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3837,31,7,274,6,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3839,43,7,64,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3840,26,5,14,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
3841,60,9,799,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3842,30,11,563,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3843,30,7,184,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
3844,37,10,131,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
3845,34,8,140,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3846,33,5,792,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
3848,35,8,349,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3849,50,8,179,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3850,37,5,447,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3851,36,7,335,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3852,26,6,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3853,26,6,41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3854,50,8,400,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3855,34,5,281,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3856,29,8,160,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3857,54,11,158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3858,44,5,278,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
3859,43,11,55,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3860,23,7,795,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3861,28,7,431,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3862,34,5,74,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3864,43,7,265,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3865,37,7,165,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
3866,31,7,84,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
